,latitude,longitude,pm2.5,geometry
269,50.860859,4.421375,53.731506892469596,POINT (4.421375 50.860859)
28,50.842005,4.3305,62.62943758410163,POINT (4.3305 50.842005)
99,50.864992,4.338431,60.93409397635152,POINT (4.338431 50.864992)
213,50.821018,4.293865,71.24691102811366,POINT (4.293865 50.821018)
266,50.877552,4.409136,64.71042242416671,POINT (4.409136 50.877552)
288,50.802711,4.358842,58.0042533199985,POINT (4.358842 50.802711)
147,50.861874,4.372146,51.101775954775874,POINT (4.372146 50.861874)
345,50.802675,4.412073,51.0853166900214,POINT (4.412073 50.802675)
119,50.82559,4.379555,61.220594240771824,POINT (4.379555 50.82559)
317,50.819546,4.421198,64.35591477121639,POINT (4.421198 50.819546)
89,50.8711927451,4.32992476564,64.87315629480467,POINT (4.32992476564 50.8711927451)
225,50.821117,4.342008,65.40184038652495,POINT (4.342008 50.821117)
247,50.79586,4.32058,53.87865085225277,POINT (4.32058 50.79586)
131,50.81329,4.434751,58.29227618683581,POINT (4.434751 50.81329)
58,50.859181,4.35942,56.891436187051255,POINT (4.35942 50.859181)
355,50.837714,4.369117,60.28513044308218,POINT (4.369117 50.837714)
66,50.843359,4.379946,73.63166016414958,POINT (4.379946 50.843359)
264,50.870983,4.397506,54.487733765763515,POINT (4.397506 50.870983)
182,50.83168,4.404769,52.70369842119213,POINT (4.404769 50.83168)
93,50.85062,4.381152,58.7232720901028,POINT (4.381152 50.85062)
116,50.818253,4.395749,63.168734887719104,POINT (4.395749 50.818253)
9,50.844045,4.345048,58.435229972975876,POINT (4.345048 50.844045)
138,50.865218,4.377735,46.18331091921541,POINT (4.377735 50.865218)
218,50.845928,4.323812,73.3312973211944,POINT (4.323812 50.845928)
244,50.81218,4.368321,65.12686358073282,POINT (4.368321 50.81218)
159,50.869297,4.36257,57.062993664598295,POINT (4.36257 50.869297)
186,50.861783,4.302607,62.70873817557658,POINT (4.302607 50.861783)
27,50.838733,4.32176,51.3600169868758,POINT (4.32176 50.838733)
150,50.854654,4.398451,68.29258864876508,POINT (4.398451 50.854654)
181,50.835723,4.394395,66.04028182003987,POINT (4.394395 50.835723)
273,50.854824,4.306209,57.538063498299124,POINT (4.306209 50.854824)
126,50.837288,4.43462,56.058750820913886,POINT (4.43462 50.837288)
198,50.847649,4.307714,64.96616600772967,POINT (4.307714 50.847649)
61,50.843836,4.378002,63.14753592536592,POINT (4.378002 50.843836)
8,50.845683,4.368582,56.07949008997924,POINT (4.368582 50.845683)
153,50.854128,4.378002,70.80377933919132,POINT (4.378002 50.854128)
262,50.87693,4.400722,63.313805869914525,POINT (4.400722 50.87693)
154,50.851241,4.396386,44.20050243003571,POINT (4.396386 50.851241)
295,50.793682,4.418497,74.62108584829355,POINT (4.418497 50.793682)
306,50.889603,4.373967,55.08715554682136,POINT (4.373967 50.889603)
359,50.867708,4.357532,58.13366693771781,POINT (4.357532 50.867708)
299,50.80941,4.386541,63.306108293300326,POINT (4.386541 50.80941)
38,50.837912,4.347421,61.81812666685167,POINT (4.347421 50.837912)
11,50.8405,4.356878,49.04823375957986,POINT (4.356878 50.8405)
176,50.852356,4.408635,66.27554397956318,POINT (4.408635 50.852356)
1,50.836304,4.41505,42.82957535649807,POINT (4.41505 50.836304)
92,50.875826,4.329921,51.56496994783514,POINT (4.329921 50.875826)
15,50.837036,4.406826,76.69333910699326,POINT (4.406826 50.837036)
180,50.837726,4.381565,57.48463267864138,POINT (4.381565 50.837726)
105,50.829631,4.3692,52.56926372020478,POINT (4.3692 50.829631)
18,50.84771,4.377552,64.04227019930426,POINT (4.377552 50.84771)
357,50.834634,4.456746,62.75761262292742,POINT (4.456746 50.834634)
257,50.872169,4.298216,79.70877751285899,POINT (4.298216 50.872169)
111,50.827831,4.431822,61.217203278337664,POINT (4.431822 50.827831)
20,50.843613,4.360628,50.41101847046655,POINT (4.360628 50.843613)
251,50.800377,4.326985,68.49442711232717,POINT (4.326985 50.800377)
183,50.829928,4.390357,72.63133934494095,POINT (4.390357 50.829928)
145,50.859096,4.379117,63.310530830349244,POINT (4.379117 50.859096)
179,50.839217,4.398015,60.172261137736434,POINT (4.398015 50.839217)
294,50.798344,4.419014,56.26147224095722,POINT (4.419014 50.798344)
265,50.867241,4.40287,65.94043917662626,POINT (4.40287 50.867241)
124,50.818283,4.363568,67.10021763424933,POINT (4.363568 50.818283)
40,50.833931,4.343155,64.8051309980708,POINT (4.343155 50.833931)
356,50.829715,4.455151,59.83379213476049,POINT (4.455151 50.829715)
211,50.816528,4.290832,71.60415351298674,POINT (4.290832 50.816528)
122,50.822207,4.389325,54.83539513918611,POINT (4.389325 50.822207)
239,50.8187714,4.350961,61.322960867155324,POINT (4.350961 50.8187714)
135,50.872744,4.376647,68.98419127153952,POINT (4.376647 50.872744)
67,50.83975,4.385426,45.09439324181818,POINT (4.385426 50.83975)
24,50.855268,4.358717,47.01516045503507,POINT (4.358717 50.855268)
121,50.823986,4.37379,86.43627702370372,POINT (4.37379 50.823986)
330,50.847546,4.450015,62.89167906925784,POINT (4.450015 50.847546)
353,50.815681,4.40812,42.755273666832366,POINT (4.40812 50.815681)
6,50.845333,4.356475,53.826256207561855,POINT (4.356475 50.845333)
161,50.872592,4.379886,61.065038207525674,POINT (4.379886 50.872592)
109,50.824048,4.359896,69.8175605163885,POINT (4.359896 50.824048)
271,50.851158,4.309591,56.01995964921366,POINT (4.309591 50.851158)
172,50.869764,4.388191,70.09632186855566,POINT (4.388191 50.869764)
263,50.872002,4.403286,57.93928619020321,POINT (4.403286 50.872002)
274,50.86002,4.307502,48.16992907159275,POINT (4.307502 50.86002)
278,50.894005,4.331902,68.71416247742977,POINT (4.331902 50.894005)
68,50.840282,4.380131,61.03025554649114,POINT (4.380131 50.840282)
125,50.817392,4.354105,74.03354016182561,POINT (4.354105 50.817392)
339,50.845365,4.41788,64.4826052276849,POINT (4.41788 50.845365)
90,50.867448,4.326807,69.65163063752428,POINT (4.326807 50.867448)
249,50.794186,4.366336,75.80753404713157,POINT (4.366336 50.794186)
332,50.845229,4.404311,54.47651263099563,POINT (4.404311 50.845229)
163,50.859112,4.39157,56.29809438542308,POINT (4.39157 50.859112)
127,50.832194,4.377694,50.52750858973085,POINT (4.377694 50.832194)
64,50.832749,4.331058,58.894790575446606,POINT (4.331058 50.832749)
74,50.831936,4.353037,64.85962902999906,POINT (4.353037 50.831936)
209,50.828602,4.299621,77.09530512388481,POINT (4.299621 50.828602)
194,50.885885,4.342003,55.55755596379294,POINT (4.342003 50.885885)
324,50.819641,4.412926,63.99290935404182,POINT (4.412926 50.819641)
241,50.803917,4.349116,63.44454817715973,POINT (4.349116 50.803917)
81,50.870259,4.343195,60.36828658388408,POINT (4.343195 50.870259)
268,50.862808,4.410791,47.70136637566212,POINT (4.410791 50.862808)
205,50.835503,4.299573,61.3587343475481,POINT (4.299573 50.835503)
319,50.885197,4.317648,72.63853667758661,POINT (4.317648 50.885197)
221,50.821846,4.284394,67.11469720177502,POINT (4.284394 50.821846)
293,50.810528,4.40231,60.03730948285511,POINT (4.40231 50.810528)
313,50.814958,4.416987,68.75900635029241,POINT (4.416987 50.814958)
128,50.832355,4.432358,62.662650960019164,POINT (4.432358 50.832355)
4,50.847976,4.343696,41.37109097828101,POINT (4.343696 50.847976)
304,50.893497,4.363297,51.05555576244063,POINT (4.363297 50.893497)
343,50.861788,4.292913,56.673456482248596,POINT (4.292913 50.861788)
303,50.807903,4.392756,46.81617013149538,POINT (4.392756 50.807903)
32,50.850176,4.346384,53.45862627642935,POINT (4.346384 50.850176)
296,50.79528,4.40832,65.78127594331453,POINT (4.40832 50.79528)
157,50.863388,4.386222,62.382439913362674,POINT (4.386222 50.863388)
280,50.897522,4.334831,56.569954740421764,POINT (4.334831 50.897522)
53,50.837499,4.335947,51.77106486662959,POINT (4.335947 50.837499)
290,50.79158,4.332669,58.68634255010898,POINT (4.332669 50.79158)
323,50.855186,4.415246,70.76553293305324,POINT (4.415246 50.855186)
56,50.845817,4.383722,65.515733942401,POINT (4.383722 50.845817)
201,50.842667,4.295939,64.94823178415653,POINT (4.295939 50.842667)
149,50.856208,4.403386,47.715853448486925,POINT (4.403386 50.856208)
196,50.846874,4.29817,58.18094388236431,POINT (4.29817 50.846874)
43,50.845256,4.374501,78.93413982079952,POINT (4.374501 50.845256)
108,50.828012,4.371756,80.31808293167208,POINT (4.371756 50.828012)
286,50.80814,4.336901,66.19142787323568,POINT (4.336901 50.80814)
130,50.820244,4.430081,76.72297905487338,POINT (4.430081 50.820244)
325,50.821735,4.405622,35.43471659867684,POINT (4.405622 50.821735)
106,50.830012,4.378625,58.054060038642056,POINT (4.378625 50.830012)
65,50.829985,4.344557,53.83122663927321,POINT (4.344557 50.829985)
231,50.805801,4.3194,45.66643047986095,POINT (4.3194 50.805801)
250,50.80534,4.372123,55.065487289819416,POINT (4.372123 50.80534)
342,50.864761,4.294429,62.2504608400312,POINT (4.294429 50.864761)
168,50.866379,4.303281,65.51928095875769,POINT (4.303281 50.866379)
13,50.840184,4.341324,58.361985398728535,POINT (4.341324 50.840184)
7,50.846319,4.362244,59.80570312228215,POINT (4.362244 50.846319)
272,50.850845,4.299659,62.6798564005484,POINT (4.299659 50.850845)
41,50.859302,4.35485,70.49638764919708,POINT (4.35485 50.859302)
57,50.849761,4.369356,33.869736080811535,POINT (4.369356 50.849761)
46,50.843556,4.355006,29.507836894551055,POINT (4.355006 50.843556)
49,50.8615,4.351143,45.242099561617806,POINT (4.351143 50.8615)
171,50.854789,4.312201,80.4862193903548,POINT (4.312201 50.854789)
3,50.853203,4.341823,62.41941387717734,POINT (4.341823 50.853203)
114,50.820391,4.385358,61.451842740031964,POINT (4.385358 50.820391)
314,50.812325,4.427962,76.55760591869455,POINT (4.427962 50.812325)
307,50.881889,4.347448,74.2722556411249,POINT (4.347448 50.881889)
289,50.801594,4.340061,48.65874346342798,POINT (4.340061 50.801594)
75,50.825888,4.340388,62.54041218207876,POINT (4.340388 50.825888)
115,50.817775,4.384971,77.44570575335456,POINT (4.384971 50.817775)
158,50.867955,4.379577,63.466394000217264,POINT (4.379577 50.867955)
94,50.849215,4.329184,63.60737714659303,POINT (4.329184 50.849215)
54,50.863445,4.34635,79.2183230181652,POINT (4.34635 50.863445)
70,50.818113,4.371446,79.48737112902941,POINT (4.371446 50.818113)
45,50.83308,4.35743,61.900412962230085,POINT (4.35743 50.83308)
136,50.869809,4.371808,67.7177681273639,POINT (4.371808 50.869809)
285,50.813469,4.338951,92.72379211457707,POINT (4.338951 50.813469)
104,50.833304,4.366611,65.00308363625831,POINT (4.366611 50.833304)
270,50.859127,4.414406,62.98682474051327,POINT (4.414406 50.859127)
267,50.86171,4.403147,81.79645707923581,POINT (4.403147 50.86171)
348,50.831078,4.398546,67.32259644000135,POINT (4.398546 50.831078)
144,50.85778,4.368144,46.436220128929925,POINT (4.368144 50.85778)
229,50.813587,4.324681,59.33024036614684,POINT (4.324681 50.813587)
312,50.816948,4.426551,73.64787456533296,POINT (4.426551 50.816948)
340,50.843617,4.425324,48.483869977120705,POINT (4.425324 50.843617)
63,50.834705,4.421643,68.12586759367011,POINT (4.421643 50.834705)
292,50.797739,4.336083,64.7084748884826,POINT (4.336083 50.797739)
156,50.847158,4.393255,59.64205600910834,POINT (4.393255 50.847158)
284,50.873085,4.35859,51.945075011530314,POINT (4.35859 50.873085)
51,50.835699,4.338826,53.072985254568934,POINT (4.338826 50.835699)
309,50.87521,4.317954,75.70109095093753,POINT (4.317954 50.87521)
175,50.854166,4.322948,67.04248450862013,POINT (4.322948 50.854166)
50,50.860862,4.339182,71.65859338271316,POINT (4.339182 50.860862)
347,50.81482,4.26534,67.18251468815583,POINT (4.26534 50.81482)
164,50.867643,4.385817,74.53217386510805,POINT (4.385817 50.867643)
206,50.834755,4.305962,71.51925788160786,POINT (4.305962 50.834755)
14,50.839024,4.362168,64.24900468351686,POINT (4.362168 50.839024)
190,50.867904,4.390696,61.14001499510355,POINT (4.390696 50.867904)
210,50.827873,4.288707,69.3061508407597,POINT (4.288707 50.827873)
287,50.809334,4.345243,68.09841471701966,POINT (4.345243 50.809334)
118,50.864622,4.297878,76.03013291237141,POINT (4.297878 50.864622)
140,50.862704,4.381289,60.8494593542139,POINT (4.381289 50.862704)
87,50.871391,4.323914,55.23452943799387,POINT (4.323914 50.871391)
315,50.810322,4.435789,62.785491634673356,POINT (4.435789 50.810322)
322,50.889523,4.315953,61.21447271095436,POINT (4.315953 50.889523)
44,50.841707,4.370986,59.80946635384694,POINT (4.370986 50.841707)
82,50.873012,4.341687,55.050032596850784,POINT (4.341687 50.873012)
202,50.839554,4.312311,47.6920645822768,POINT (4.312311 50.839554)
212,50.827106,4.2925,62.777179523797464,POINT (4.2925 50.827106)
123,50.817507,4.366498,58.925505538561055,POINT (4.366498 50.817507)
351,50.813724,4.384205,66.45287372816406,POINT (4.384205 50.813724)
195,50.8377,4.288726,72.91248249842154,POINT (4.288726 50.8377)
338,50.851073,4.452706,73.22609453287596,POINT (4.452706 50.851073)
217,50.824913,4.297248,55.86485212465462,POINT (4.297248 50.824913)
170,50.87453,4.385378,70.60503061745285,POINT (4.385378 50.87453)
187,50.826603,4.397117,54.905602192008004,POINT (4.397117 50.826603)
232,50.810875,4.329158,67.01303253370737,POINT (4.329158 50.810875)
142,50.857319,4.386724,62.617785233890125,POINT (4.386724 50.857319)
248,50.795704,4.373631,66.68500370200914,POINT (4.373631 50.795704)
192,50.851562,4.332924,78.07490428476706,POINT (4.332924 50.851562)
300,50.801434,4.392831,61.23670479318087,POINT (4.392831 50.801434)
112,50.821567,4.356508,65.04015770104242,POINT (4.356508 50.821567)
283,50.893158,4.376931,68.39637019793287,POINT (4.376931 50.893158)
204,50.837326,4.293932,86.27762405017475,POINT (4.293932 50.837326)
208,50.832565,4.294311,52.159689367426864,POINT (4.294311 50.832565)
100,50.838411,4.37302,75.83909910145742,POINT (4.37302 50.838411)
37,50.83795,4.353019,44.054519456914996,POINT (4.353019 50.83795)
71,50.815019,4.371982,37.26906033631149,POINT (4.371982 50.815019)
120,50.832872,4.37483,59.39407583551269,POINT (4.37483 50.832872)
331,50.842319,4.406295,88.20511621024268,POINT (4.406295 50.842319)
185,50.835797,4.401599,49.98906171586754,POINT (4.401599 50.835797)
334,50.855593,4.439625,52.52240483020389,POINT (4.439625 50.855593)
214,50.816002,4.295121,78.66403540502031,POINT (4.295121 50.816002)
101,50.869204,4.291663,53.261951904188976,POINT (4.291663 50.869204)
59,50.849681,4.375312,69.19437829151029,POINT (4.375312 50.849681)
17,50.855358,4.339465,58.19658755697471,POINT (4.339465 50.855358)
242,50.803791,4.333321,76.71899014030969,POINT (4.333321 50.803791)
173,50.864656,4.394448,63.54558677840621,POINT (4.394448 50.864656)
165,50.879668,4.33425,59.92936276456142,POINT (4.33425 50.879668)
215,50.836864,4.317321,49.986320994634504,POINT (4.317321 50.836864)
360,50.84157,4.46577,54.36362819562206,POINT (4.46577 50.84157)
352,50.814264,4.443479,64.74548818756142,POINT (4.443479 50.814264)
160,50.877501,4.380315,69.3642922851691,POINT (4.380315 50.877501)
132,50.816338,4.433895,51.6770555079528,POINT (4.433895 50.816338)
222,50.817162,4.280012,57.54506951631795,POINT (4.280012 50.817162)
77,50.827399,4.355281,55.68647977977729,POINT (4.355281 50.827399)
91,50.867773,4.335217,68.1957716323334,POINT (4.335217 50.867773)
10,50.841345,4.351729,58.02029813289746,POINT (4.351729 50.841345)
364,50.880887,4.374248,59.48267805795082,POINT (4.374248 50.880887)
72,50.812489,4.379203,90.59590691838143,POINT (4.379203 50.812489)
207,50.833424,4.313378,66.18803537787744,POINT (4.313378 50.833424)
297,50.804455,4.426369,86.95551039047261,POINT (4.426369 50.804455)
298,50.877037,4.300847,68.366868171322,POINT (4.300847 50.877037)
96,50.863875,4.358708,79.04878933532167,POINT (4.358708 50.863875)
113,50.820042,4.374785,91.52116311929201,POINT (4.374785 50.820042)
235,50.810085,4.324864,59.512250369757936,POINT (4.324864 50.810085)
36,50.845124,4.351486,98.89851671358353,POINT (4.351486 50.845124)
240,50.81418,4.347721,84.58184060346946,POINT (4.347721 50.81418)
281,50.895485,4.341311,82.69594805608497,POINT (4.341311 50.895485)
228,50.816525,4.336212,74.54582593143766,POINT (4.336212 50.816525)
253,50.872475,4.314266,72.78616471894523,POINT (4.314266 50.872475)
245,50.798988,4.375581,83.42070404089077,POINT (4.375581 50.798988)
333,50.856582,4.430988,61.37396889877899,POINT (4.430988 50.856582)
95,50.87808,4.34793,77.30054490895537,POINT (4.34793 50.87808)
256,50.874767,4.308977,68.19451425751967,POINT (4.308977 50.874767)
224,50.824352,4.334465,95.89038922657517,POINT (4.334465 50.824352)
16,50.835968,4.355508,82.79113223816086,POINT (4.355508 50.835968)
2,50.836151,4.326019,82.8261367028057,POINT (4.326019 50.836151)
305,50.895592,4.387965,78.94533693733553,POINT (4.387965 50.895592)
98,50.85904,4.312402,88.44017324645576,POINT (4.312402 50.85904)
166,50.876205,4.337137,67.58515305184612,POINT (4.337137 50.876205)
39,50.834237,4.350732,85.18067529647442,POINT (4.350732 50.834237)
88,50.873354,4.334311,83.38835484051796,POINT (4.334311 50.873354)
258,50.862152,4.323353,80.96241708573963,POINT (4.323353 50.862152)
193,50.848866,4.320628,73.95188677021861,POINT (4.320628 50.848866)
233,50.813858,4.330992,72.34373423333865,POINT (4.330992 50.813858)
141,50.860652,4.358116,56.692024069131755,POINT (4.358116 50.860652)
203,50.84045,4.305055,81.38115842218309,POINT (4.305055 50.84045)
48,50.849358,4.363589,103.78620921640146,POINT (4.363589 50.849358)
327,50.874082,4.362205,75.5190358817285,POINT (4.362205 50.874082)
103,50.834792,4.364115,89.47685440057519,POINT (4.364115 50.834792)
30,50.853666,4.351771,64.08286924610819,POINT (4.351771 50.853666)
169,50.877125,4.387515,84.79184899666566,POINT (4.387515 50.877125)
84,50.85896,4.330107,86.31885365378625,POINT (4.330107 50.85896)
259,50.859608,4.33409,63.68401432711564,POINT (4.33409 50.859608)
62,50.84177,4.38418,70.4899067925213,POINT (4.38418 50.84177)
275,50.896278,4.372427,80.53270840182743,POINT (4.372427 50.896278)
174,50.853947,4.31635,54.391575490203074,POINT (4.31635 50.853947)
354,50.821557,4.402288,75.25024173359088,POINT (4.402288 50.821557)
69,50.827577,4.363797,64.29656008324245,POINT (4.363797 50.827577)
60,50.856714,4.362106,82.21901912288004,POINT (4.362106 50.856714)
310,50.88058,4.401674,60.77618303110752,POINT (4.401674 50.88058)
261,50.86879,4.399587,70.4488927072036,POINT (4.399587 50.86879)
277,50.881588,4.373817,88.24481407266946,POINT (4.373817 50.881588)
326,50.809406,4.443777,74.44511890927261,POINT (4.443777 50.809406)
97,50.858058,4.318689,85.68608802260192,POINT (4.318689 50.858058)
26,50.839413,4.328914,74.73898532662457,POINT (4.328914 50.839413)
243,50.811752,4.353424,77.65524666198091,POINT (4.353424 50.811752)
320,50.887001,4.310701,78.24806274495877,POINT (4.310701 50.887001)
177,50.849409,4.389263,64.60422500593393,POINT (4.389263 50.849409)
184,50.831592,4.385786,79.11553562896661,POINT (4.385786 50.831592)
52,50.859212,4.34551,79.95816790997111,POINT (4.34551 50.859212)
47,50.854714,4.347151,94.98298994067041,POINT (4.347151 50.854714)
143,50.857218,4.407879,89.74015170058885,POINT (4.407879 50.857218)
167,50.869032,4.309731,83.33684399713228,POINT (4.309731 50.869032)
137,50.86661,4.373102,100.2675603505013,POINT (4.373102 50.86661)
226,50.819939,4.325277,60.74093903780622,POINT (4.325277 50.819939)
146,50.859243,4.401022,64.7826366047164,POINT (4.401022 50.859243)
76,50.825749,4.345165,82.62241979025563,POINT (4.345165 50.825749)
85,50.8572655241,4.33236837869,92.97235502031148,POINT (4.33236837869 50.8572655241)
350,50.848184,4.425621,74.37049181112204,POINT (4.425621 50.848184)
21,50.851919,4.352776,93.02900380048415,POINT (4.352776 50.851919)
34,50.84563,4.346942,56.39910310791137,POINT (4.346942 50.84563)
260,50.86702,4.406995,66.75493848619733,POINT (4.406995 50.86702)
139,50.863872,4.366741,73.0925526108447,POINT (4.366741 50.863872)
29,50.856584,4.352877,93.94031121718078,POINT (4.352877 50.856584)
73,50.823898,4.367752,58.81292640041328,POINT (4.367752 50.823898)
220,50.825706,4.288377,75.76827656674426,POINT (4.288377 50.825706)
223,50.824055,4.326376,76.77278280540204,POINT (4.326376 50.824055)
349,50.833444,4.334857,92.67033127692844,POINT (4.334857 50.833444)
152,50.852389,4.387373,70.31464006736137,POINT (4.387373 50.852389)
237,50.827972,4.330705,77.048936570179,POINT (4.330705 50.827972)
191,50.853973,4.38374,66.59788797663626,POINT (4.38374 50.853973)
216,50.828873,4.303918,77.92990231526792,POINT (4.303918 50.828873)
23,50.846331,4.355193,92.51198775273019,POINT (4.355193 50.846331)
321,50.884251,4.330287,67.27086487267145,POINT (4.330287 50.884251)
246,50.796471,4.328415,90.72944636159954,POINT (4.328415 50.796471)
230,50.818382,4.346061,89.1774669364537,POINT (4.346061 50.818382)
189,50.836924,4.389073,78.08508501955386,POINT (4.389073 50.836924)
55,50.853248,4.366188,91.61096980721467,POINT (4.366188 50.853248)
311,50.818456,4.40349,71.55902379339219,POINT (4.40349 50.818456)
133,50.866795,4.3092224,85.27441887007357,POINT (4.3092224 50.866795)
282,50.890522,4.345112,76.59826373820069,POINT (4.345112 50.890522)
134,50.862652,4.316644,87.66619413960052,POINT (4.316644 50.862652)
33,50.848701,4.356055,82.19145462520014,POINT (4.356055 50.848701)
252,50.802563,4.315701,91.11553632322182,POINT (4.315701 50.802563)
238,50.820278,4.330802,73.36785421519382,POINT (4.330802 50.820278)
79,50.84413,4.374871,68.36347367494012,POINT (4.374871 50.84413)
236,50.812328,4.318885,73.01183328686797,POINT (4.318885 50.812328)
318,50.880539,4.32823,68.2325202596256,POINT (4.32823 50.880539)
329,50.847617,4.436084,99.55349851425623,POINT (4.436084 50.847617)
308,50.872265,4.352158,100.9652099511074,POINT (4.352158 50.872265)
328,50.849988,4.417064,86.37763874357442,POINT (4.417064 50.849988)
346,50.81591,4.2737,56.53018270639456,POINT (4.2737 50.81591)
335,50.854231,4.444034,83.12654946662329,POINT (4.444034 50.854231)
110,50.826992,4.382379,77.08912883106964,POINT (4.382379 50.826992)
5,50.848893,4.349396,66.92218958146503,POINT (4.349396 50.848893)
234,50.809799,4.317546,92.26216430364806,POINT (4.317546 50.809799)
197,50.848255,4.314854,50.312666080228276,POINT (4.314854 50.848255)
22,50.855969,4.355657,78.32163601876175,POINT (4.355657 50.855969)
151,50.853518,4.392491,80.95717979661725,POINT (4.392491 50.853518)
291,50.804661,4.327886,84.76821656133149,POINT (4.327886 50.804661)
219,50.829491,4.286006,83.1530762404552,POINT (4.286006 50.829491)
78,50.823699,4.351623,72.94740224153256,POINT (4.351623 50.823699)
254,50.867393,4.320344,71.74933162334223,POINT (4.320344 50.867393)
336,50.848578,4.459038,97.36970489538967,POINT (4.459038 50.848578)
102,50.83579,4.375782,71.82582232845826,POINT (4.375782 50.83579)
279,50.890181,4.336962,89.89676772841406,POINT (4.336962 50.890181)
117,50.816029,4.391006,77.15803058981085,POINT (4.391006 50.816029)
188,50.857235,4.324354,67.44006682247385,POINT (4.324354 50.857235)
362,50.872501,4.290218,73.65493920804509,POINT (4.290218 50.872501)
200,50.843967,4.313537,77.4880297177547,POINT (4.313537 50.843967)
199,50.843693,4.304986,74.72416337734202,POINT (4.304986 50.843693)
83,50.86284,4.33126,76.26524318317036,POINT (4.33126 50.86284)
344,50.830179,4.337958,71.43325621243869,POINT (4.337958 50.830179)
255,50.868011,4.313968,59.38272297436093,POINT (4.313968 50.868011)
358,50.82708,4.444795,79.36361967646437,POINT (4.444795 50.82708)
301,50.806271,4.387673,86.59850346526909,POINT (4.387673 50.806271)
148,50.855629,4.394807,78.87019638556858,POINT (4.394807 50.855629)
80,50.814852,4.376794,82.88034579521705,POINT (4.376794 50.814852)
31,50.850303,4.360706,66.59450539908359,POINT (4.360706 50.850303)
19,50.827955,4.347791,90.93334783953848,POINT (4.347791 50.827955)
107,50.827652,4.359031,65.01821259388488,POINT (4.359031 50.827652)
86,50.876195,4.324477,89.92054761977383,POINT (4.324477 50.876195)
269,50.860859,4.421375,91.9445899188806,POINT (4.421375 50.860859)
28,50.842005,4.3305,79.14600271100635,POINT (4.3305 50.842005)
99,50.864992,4.338431,82.33051620877049,POINT (4.338431 50.864992)
213,50.821018,4.293865,69.93490524922728,POINT (4.293865 50.821018)
266,50.877552,4.409136,92.6037440032698,POINT (4.409136 50.877552)
288,50.802711,4.358842,77.98488054140014,POINT (4.358842 50.802711)
147,50.861874,4.372146,79.93650461089008,POINT (4.372146 50.861874)
345,50.802675,4.412073,77.56171889039314,POINT (4.412073 50.802675)
119,50.82559,4.379555,89.46539803622329,POINT (4.379555 50.82559)
317,50.819546,4.421198,73.66190694909346,POINT (4.421198 50.819546)
89,50.8711927451,4.32992476564,91.28201195907639,POINT (4.32992476564 50.8711927451)
225,50.821117,4.342008,82.89989802870971,POINT (4.342008 50.821117)
247,50.79586,4.32058,78.0105982674156,POINT (4.32058 50.79586)
131,50.81329,4.434751,81.3072066667122,POINT (4.434751 50.81329)
58,50.859181,4.35942,90.77206992109095,POINT (4.35942 50.859181)
355,50.837714,4.369117,79.39411906027746,POINT (4.369117 50.837714)
66,50.843359,4.379946,95.51429722695349,POINT (4.379946 50.843359)
264,50.870983,4.397506,84.24533569952604,POINT (4.397506 50.870983)
182,50.83168,4.404769,78.37793877413758,POINT (4.404769 50.83168)
93,50.85062,4.381152,85.60991375527401,POINT (4.381152 50.85062)
116,50.818253,4.395749,81.28815173397868,POINT (4.395749 50.818253)
9,50.844045,4.345048,84.26619685102835,POINT (4.345048 50.844045)
138,50.865218,4.377735,72.91190205380235,POINT (4.377735 50.865218)
218,50.845928,4.323812,81.4357942168834,POINT (4.323812 50.845928)
244,50.81218,4.368321,86.21442470474666,POINT (4.368321 50.81218)
159,50.869297,4.36257,78.13375947874482,POINT (4.36257 50.869297)
186,50.861783,4.302607,78.78218110127015,POINT (4.302607 50.861783)
27,50.838733,4.32176,70.95109467768916,POINT (4.32176 50.838733)
150,50.854654,4.398451,87.96643836861642,POINT (4.398451 50.854654)
181,50.835723,4.394395,67.98775158076629,POINT (4.394395 50.835723)
273,50.854824,4.306209,85.21274105974891,POINT (4.306209 50.854824)
126,50.837288,4.43462,81.39279708295958,POINT (4.43462 50.837288)
198,50.847649,4.307714,82.86284105335426,POINT (4.307714 50.847649)
61,50.843836,4.378002,81.78608477088687,POINT (4.378002 50.843836)
8,50.845683,4.368582,81.12284250351618,POINT (4.368582 50.845683)
153,50.854128,4.378002,78.66561418260244,POINT (4.378002 50.854128)
262,50.87693,4.400722,92.86925518520492,POINT (4.400722 50.87693)
154,50.851241,4.396386,71.18669321128733,POINT (4.396386 50.851241)
295,50.793682,4.418497,71.00339475028996,POINT (4.418497 50.793682)
306,50.889603,4.373967,80.71754762732871,POINT (4.373967 50.889603)
359,50.867708,4.357532,88.65058802156034,POINT (4.357532 50.867708)
299,50.80941,4.386541,95.75378792070504,POINT (4.386541 50.80941)
38,50.837912,4.347421,89.25265540952532,POINT (4.347421 50.837912)
11,50.8405,4.356878,81.25074144065425,POINT (4.356878 50.8405)
176,50.852356,4.408635,72.75204530673534,POINT (4.408635 50.852356)
1,50.836304,4.41505,84.52590235590058,POINT (4.41505 50.836304)
92,50.875826,4.329921,79.98247865106879,POINT (4.329921 50.875826)
15,50.837036,4.406826,73.4848775173185,POINT (4.406826 50.837036)
180,50.837726,4.381565,89.22996786400799,POINT (4.381565 50.837726)
105,50.829631,4.3692,85.94681530778166,POINT (4.3692 50.829631)
